week_number,week_start,week_end,tests_weekly,tests_cumulative,test_rate_weekly,test_rate_cumulative,percent_tested_positive_weekly,percent_tested_positive_cumulative,deaths_weekly,deaths_cumulative,death_rate_weekly,death_rate_cumulative,population,row_id,zip_code_location,:@computed_region_rpca_8um6,:@computed_region_vrxf_vc4k,:@computed_region_6mkv_f3dw,:@computed_region_bdys_3d7i,:@computed_region_43wa_7qmu,cases_weekly,cases_cumulative,case_rate_weekly,case_rate_cumulative
38,2020-09-13T00:00:00.000,2020-09-19T00:00:00.000,49,676.0,3938.9,54340.8,0.02,0.055,0.0,0.0,0.0,0.0,1244,60602-2020-38,"{'type': 'Point', 'coordinates': [-87.628309, 41.883136]}",41,38,14310,92,36,1,22,80.4,1768.5
30,2020-07-19T00:00:00.000,2020-07-25T00:00:00.000,1807,18243.0,1914.3,19326.2,0.027,0.098,0.0,50.0,0.0,53.0,94395,60618-2020-30,"{'type': 'Point', 'coordinates': [-87.703343, 41.946699]}",39,16,21538,372,20,37,1588,39.2,1682.3
50,2020-12-06T00:00:00.000,2020-12-12T00:00:00.000,185,4650.0,5965.8,149951.6,0.119,0.077,0.0,1.0,0.0,32.2,3101,60606-2020-50,"{'type': 'Point', 'coordinates': [-87.63676, 41.882634]}",46,38,14914,92,36,16,196,516.0,6320.5
18,2020-04-26T00:00:00.000,2020-05-02T00:00:00.000,190,891.0,486.9,2283.5,0.089,0.15,0.0,3.0,0.0,7.7,39019,60610-2020-18,"{'type': 'Point', 'coordinates': [-87.63581, 41.90455]}",54,37,14926,290,11,22,154,56.4,394.7
15,2020-04-05T00:00:00.000,2020-04-11T00:00:00.000,282,615.0,309.8,675.5,0.355,0.298,6.0,8.0,6.6,8.8,91039,60632-2020-15,"{'type': 'Point', 'coordinates': [-87.711251, 41.810038]}",56,55,22248,640,8,115,205,126.3,225.2
39,2020-09-20T00:00:00.000,2020-09-26T00:00:00.000,796,21481.0,1168.9,31545.2,0.041,0.085,2.0,78.0,2.9,114.5,68096,60620-2020-39,"{'type': 'Point', 'coordinates': [-87.651656, 41.740873]}",59,70,21554,530,13,25,1710,36.7,2511.2
36,2020-08-30T00:00:00.000,2020-09-05T00:00:00.000,952,18228.0,1909.0,36551.0,0.039,0.066,2.0,73.0,4.0,146.4,49870,60643-2020-36,"{'type': 'Point', 'coordinates': [-87.662381, 41.700445]}",13,71,22212,630,42,30,1150,60.2,2306.0
15,2020-04-05T00:00:00.000,2020-04-11T00:00:00.000,233,647.0,406.3,1128.3,0.197,0.178,4.0,6.0,7.0,10.5,57344,60630-2020-15,"{'type': 'Point', 'coordinates': [-87.759611, 41.971261]}",48,11,21869,129,50,53,137,92.4,238.9
23,2020-05-31T00:00:00.000,2020-06-06T00:00:00.000,20,159.0,1607.7,12781.4,0.05,0.138,0.0,0.0,0.0,0.0,1244,60602-2020-23,"{'type': 'Point', 'coordinates': [-87.628309, 41.883136]}",41,38,14310,92,36,0,13,0.0,1045.0
26,2020-06-21T00:00:00.000,2020-06-27T00:00:00.000,499,3033.0,1813.3,11021.5,0.036,0.06,0.0,1.0,0.0,3.6,27519,60605-2020-26,"{'type': 'Point', 'coordinates': [-87.623449, 41.867824]}",35,38,14913,368,10,14,229,50.9,832.2
22,2020-05-24T00:00:00.000,2020-05-30T00:00:00.000,496,2644.0,1722.0,9179.3,0.028,0.101,1.0,8.0,3.5,27.8,28804,60655-2020-22,"{'type': 'Point', 'coordinates': [-87.701434, 41.696456]}",33,73,4447,369,42,11,263,38.2,913.1
24,2020-06-07T00:00:00.000,2020-06-13T00:00:00.000,204,2200.0,474.2,5114.0,0.093,0.19,0.0,12.0,0.0,27.9,43019,60707-2020-24,"{'type': 'Point', 'coordinates': [-87.808283, 41.921777]}",0,0,4454,0,0,14,380,32.5,883.3
13,2020-03-22T00:00:00.000,2020-03-28T00:00:00.000,176,329.0,370.9,693.3,0.222,0.164,0.0,0.0,0.0,0.0,47454,60637-2020-13,"{'type': 'Point', 'coordinates': [-87.604053, 41.780991]}",60,9,22260,470,4,36,58,75.9,122.2
13,2020-03-22T00:00:00.000,2020-03-28T00:00:00.000,123,201.0,415.7,679.3,0.203,0.179,0.0,0.0,0.0,0.0,29591,60607-2020-13,"{'type': 'Point', 'coordinates': [-87.652727, 41.876104]}",44,29,14917,87,26,29,46,98.0,155.5
36,2020-08-30T00:00:00.000,2020-09-05T00:00:00.000,776,11777.0,2393.1,36319.6,0.032,0.042,0.0,4.0,0.0,12.3,32426,60611-2020-36,"{'type': 'Point', 'coordinates': [-87.620291, 41.894734]}",6,37,21182,158,36,20,393,61.7,1212.0
39,2020-09-20T00:00:00.000,2020-09-26T00:00:00.000,390,6039.0,2657.6,41151.6,0.018,0.04,1.0,6.0,6.8,40.9,14675,60601-2020-39,"{'type': 'Point', 'coordinates': [-87.622844, 41.886262]}",42,38,14309,580,36,9,211,61.3,1437.8
21,2020-05-17T00:00:00.000,2020-05-23T00:00:00.000,701,4225.0,1192.2,7185.7,0.193,0.257,2.0,26.0,3.4,44.2,58797,60638-2020-21,"{'type': 'Point', 'coordinates': [-87.771902, 41.787032]}",7,53,22268,590,15,114,989,193.9,1682.1
1,2021-01-03T00:00:00.000,2021-01-09T00:00:00.000,2043,52652.0,3322.2,85620.0,0.114,0.127,2.0,118.0,3.3,191.9,61495,60609-2021-1,"{'type': 'Point', 'coordinates': [-87.653382, 41.812017]}",37,59,14924,123,48,193,5963,313.8,9696.7
24,2020-06-07T00:00:00.000,2020-06-13T00:00:00.000,753,5170.0,1056.0,7250.2,0.019,0.089,2.0,64.0,2.8,89.8,71308,60614-2020-24,"{'type': 'Point', 'coordinates': [-87.652064, 41.922605]}",16,68,21190,744,34,15,521,21.0,730.6
46,2020-11-08T00:00:00.000,2020-11-14T00:00:00.000,0,807.0,0.0,2823.9,0.0,0.09,0.0,8.0,0.0,28.0,28577,60827-2020-46,"{'type': 'Point', 'coordinates': [-87.633087, 41.650765]}",0,0,4460,0,0,14,162,49.0,566.9
37,2020-09-06T00:00:00.000,2020-09-12T00:00:00.000,1078,19306.0,2161.6,38712.7,0.023,0.063,1.0,74.0,2.0,148.4,49870,60643-2020-37,"{'type': 'Point', 'coordinates': [-87.662381, 41.700445]}",13,71,22212,630,42,16,1166,32.1,2338.1
38,2020-09-13T00:00:00.000,2020-09-19T00:00:00.000,1232,20538.0,2470.4,41183.1,0.019,0.061,1.0,75.0,2.0,150.4,49870,60643-2020-38,"{'type': 'Point', 'coordinates': [-87.662381, 41.700445]}",13,71,22212,630,42,33,1199,66.2,2404.3
47,2020-11-15T00:00:00.000,2020-11-21T00:00:00.000,2797,36921.0,5608.6,74034.5,0.089,0.068,2.0,81.0,4.0,162.4,49870,60643-2020-47,"{'type': 'Point', 'coordinates': [-87.662381, 41.700445]}",13,71,22212,630,42,207,2395,415.1,4802.5
17,2020-04-19T00:00:00.000,2020-04-25T00:00:00.000,239,1069.0,829.7,3711.3,0.134,0.159,2.0,6.0,6.9,20.8,28804,60655-2020-17,"{'type': 'Point', 'coordinates': [-87.701434, 41.696456]}",33,73,4447,369,42,29,178,100.7,618.0
48,2020-11-22T00:00:00.000,2020-11-28T00:00:00.000,1871,38792.0,3751.8,77786.2,0.096,0.069,2.0,83.0,4.0,166.4,49870,60643-2020-48,"{'type': 'Point', 'coordinates': [-87.662381, 41.700445]}",13,71,22212,630,42,157,2552,314.8,5117.3
49,2020-11-29T00:00:00.000,2020-12-05T00:00:00.000,2324,41116.0,4660.1,82446.4,0.084,0.07,6.0,89.0,12.0,178.5,49870,60643-2020-49,"{'type': 'Point', 'coordinates': [-87.662381, 41.700445]}",13,71,22212,630,42,175,2727,350.9,5468.2
50,2020-12-06T00:00:00.000,2020-12-12T00:00:00.000,2455,43571.0,4922.8,87369.2,0.082,0.071,4.0,93.0,8.0,186.5,49870,60643-2020-50,"{'type': 'Point', 'coordinates': [-87.662381, 41.700445]}",13,71,22212,630,42,171,2898,342.9,5811.1
51,2020-12-13T00:00:00.000,2020-12-19T00:00:00.000,2108,45679.0,4227.0,91596.1,0.073,0.071,2.0,95.0,4.0,190.5,49870,60643-2020-51,"{'type': 'Point', 'coordinates': [-87.662381, 41.700445]}",13,71,22212,630,42,127,3025,254.7,6065.8
19,2020-05-03T00:00:00.000,2020-05-09T00:00:00.000,343,1306.0,1057.8,4027.6,0.035,0.087,1.0,2.0,3.1,6.2,32426,60611-2020-19,"{'type': 'Point', 'coordinates': [-87.620291, 41.894734]}",6,37,21182,158,36,7,99,21.6,305.3
19,2020-05-03T00:00:00.000,2020-05-09T00:00:00.000,251,1142.0,643.3,2926.8,0.096,0.138,1.0,4.0,2.6,10.3,39019,60610-2020-19,"{'type': 'Point', 'coordinates': [-87.63581, 41.90455]}",54,37,14926,290,11,22,176,56.4,451.1
3,2021-01-17T00:00:00.000,2021-01-23T00:00:00.000,1649,47046.0,4226.1,120572.0,0.05,0.059,1.0,27.0,2.6,69.2,39019,60610-2021-3,"{'type': 'Point', 'coordinates': [-87.63581, 41.90455]}",54,37,14926,290,11,79,2689,202.5,6891.5
16,2020-04-12T00:00:00.000,2020-04-18T00:00:00.000,233,821.0,789.1,2780.3,0.077,0.117,1.0,2.0,3.4,6.8,29529,60631-2020-16,"{'type': 'Point', 'coordinates': [-87.813371, 41.995019]}",17,36,22243,733,29,17,98,57.6,331.9
24,2020-06-07T00:00:00.000,2020-06-13T00:00:00.000,527,4469.0,1536.0,13025.0,0.021,0.193,1.0,25.0,2.9,72.9,34311,60612-2020-24,"{'type': 'Point', 'coordinates': [-87.687011, 41.88004]}",28,29,21184,785,46,12,709,35.0,2066.4
23,2020-05-31T00:00:00.000,2020-06-06T00:00:00.000,405,2895.0,808.2,5776.9,0.047,0.116,1.0,28.0,2.0,55.9,50113,60613-2020-23,"{'type': 'Point', 'coordinates': [-87.661343, 41.953742]}",53,57,21186,725,25,16,379,31.9,756.3
22,2020-05-24T00:00:00.000,2020-05-30T00:00:00.000,480,2838.0,1490.5,8812.8,0.119,0.22,1.0,45.0,3.1,139.7,32203,60636-2020-22,"{'type': 'Point', 'coordinates': [-87.668597, 41.77599]}",23,65,22257,280,3,52,698,161.5,2167.5
52,2020-12-20T00:00:00.000,2020-12-26T00:00:00.000,2200,47879.0,4411.5,96007.6,0.057,0.07,8.0,103.0,16.0,206.5,49870,60643-2020-52,"{'type': 'Point', 'coordinates': [-87.662381, 41.700445]}",13,71,22212,630,42,96,3121,192.5,6258.3
53,2020-12-27T00:00:00.000,2021-01-02T00:00:00.000,2044,49923.0,4098.7,100106.3,0.078,0.071,3.0,106.0,6.0,212.6,49870,60643-2020-53,"{'type': 'Point', 'coordinates': [-87.662381, 41.700445]}",13,71,22212,630,42,131,3252,262.7,6521.0
1,2021-01-03T00:00:00.000,2021-01-09T00:00:00.000,2108,52031.0,4227.0,104333.3,0.077,0.071,2.0,108.0,4.0,216.6,49870,60643-2021-1,"{'type': 'Point', 'coordinates': [-87.662381, 41.700445]}",13,71,22212,630,42,149,3401,298.8,6819.7
10,2021-03-07T00:00:00.000,2021-03-13T00:00:00.000,1798,68595.0,3605.4,137547.6,0.019,0.062,0.0,124.0,0.0,248.6,49870,60643-2021-10,"{'type': 'Point', 'coordinates': [-87.662381, 41.700445]}",13,71,22212,630,42,29,3880,58.2,7780.2
11,2021-03-14T00:00:00.000,2021-03-20T00:00:00.000,1725,70320.0,3459.0,141006.6,0.025,0.062,0.0,124.0,0.0,248.6,49870,60643-2021-11,"{'type': 'Point', 'coordinates': [-87.662381, 41.700445]}",13,71,22212,630,42,37,3917,74.2,7854.4
19,2020-05-03T00:00:00.000,2020-05-09T00:00:00.000,229,1252.0,529.6,2895.3,0.175,0.2,9.0,30.0,20.8,69.4,43242,60660-2020-19,"{'type': 'Point', 'coordinates': [-87.666362, 41.991062]}",14,76,4451,536,16,40,315,92.5,728.5
17,2020-04-19T00:00:00.000,2020-04-25T00:00:00.000,306,1182.0,429.1,1657.6,0.196,0.193,8.0,32.0,11.2,44.9,71308,60614-2020-17,"{'type': 'Point', 'coordinates': [-87.652064, 41.922605]}",16,68,21190,744,34,69,273,96.8,382.8
12,2021-03-21T00:00:00.000,2021-03-27T00:00:00.000,1848,72168.0,3705.6,144712.3,0.026,0.061,1.0,125.0,2.0,250.7,49870,60643-2021-12,"{'type': 'Point', 'coordinates': [-87.662381, 41.700445]}",13,71,22212,630,42,48,3965,96.3,7950.7
2,2021-01-10T00:00:00.000,2021-01-16T00:00:00.000,2303,54334.0,4618.0,108951.3,0.063,0.07,3.0,111.0,6.0,222.6,49870,60643-2021-2,"{'type': 'Point', 'coordinates': [-87.662381, 41.700445]}",13,71,22212,630,42,123,3524,246.6,7066.4
3,2021-01-17T00:00:00.000,2021-01-23T00:00:00.000,1978,56312.0,3966.3,112917.6,0.05,0.07,5.0,116.0,10.0,232.6,49870,60643-2021-3,"{'type': 'Point', 'coordinates': [-87.662381, 41.700445]}",13,71,22212,630,42,79,3603,158.4,7224.8
13,2020-03-22T00:00:00.000,2020-03-28T00:00:00.000,132,229.0,365.1,633.3,0.364,0.301,0.0,0.0,0.0,0.0,36158,60624-2020-13,"{'type': 'Point', 'coordinates': [-87.722735, 41.879417]}",30,27,21572,736,23,57,76,157.6,210.2
19,2020-05-03T00:00:00.000,2020-05-09T00:00:00.000,828,3518.0,1045.4,4441.6,0.262,0.314,8.0,34.0,10.1,42.9,79205,60608-2020-19,"{'type': 'Point', 'coordinates': [-87.670366, 41.849879]}",43,33,14920,126,26,232,1191,292.9,1503.7
45,2020-11-01T00:00:00.000,2020-11-07T00:00:00.000,2115,25897.0,5420.4,66370.2,0.114,0.053,1.0,12.0,2.6,30.8,39019,60610-2020-45,"{'type': 'Point', 'coordinates': [-87.63581, 41.90455]}",54,37,14926,290,11,245,1356,627.9,3475.2
29,2020-07-12T00:00:00.000,2020-07-18T00:00:00.000,723,6429.0,2229.7,19826.7,0.03,0.049,0.0,3.0,0.0,9.3,32426,60611-2020-29,"{'type': 'Point', 'coordinates': [-87.620291, 41.894734]}",6,37,21182,158,36,17,240,52.4,740.1
2,2021-01-10T00:00:00.000,2021-01-16T00:00:00.000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,60666-2021-2,"{'type': 'Point', 'coordinates': [-87.896371, 41.979511]}",38,75,16197,668,29,0,0,0.0,0.0
10,2020-03-01T00:00:00.000,2020-03-07T00:00:00.000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1244,60602-2020-10,"{'type': 'Point', 'coordinates': [-87.628309, 41.883136]}",41,38,14310,92,36,0,0,0.0,0.0
4,2021-01-24T00:00:00.000,2021-01-30T00:00:00.000,2024,58336.0,4058.6,116976.1,0.041,0.069,2.0,118.0,4.0,236.6,49870,60643-2021-4,"{'type': 'Point', 'coordinates': [-87.662381, 41.700445]}",13,71,22212,630,42,58,3661,116.3,7341.1
11,2020-03-08T00:00:00.000,2020-03-14T00:00:00.000,14,19.0,20.1,27.3,0.0,0.0,0.0,0.0,0.0,0.0,69715,60640-2020-11,"{'type': 'Point', 'coordinates': [-87.662232, 41.971888]}",15,31,22616,633,18,0,0,0.0,0.0
26,2020-06-21T00:00:00.000,2020-06-27T00:00:00.000,581,6908.0,988.1,11748.9,0.064,0.186,2.0,35.0,3.4,59.5,58797,60638-2020-26,"{'type': 'Point', 'coordinates': [-87.771902, 41.787032]}",7,53,22268,590,15,33,1164,56.1,1979.7
5,2021-01-31T00:00:00.000,2021-02-06T00:00:00.000,1738,60074.0,3485.1,120461.2,0.048,0.068,0.0,118.0,0.0,236.6,49870,60643-2021-5,"{'type': 'Point', 'coordinates': [-87.662381, 41.700445]}",13,71,22212,630,42,67,3728,134.3,7475.4
6,2021-02-07T00:00:00.000,2021-02-13T00:00:00.000,1869,61943.0,3747.7,124208.9,0.031,0.067,2.0,120.0,4.0,240.6,49870,60643-2021-6,"{'type': 'Point', 'coordinates': [-87.662381, 41.700445]}",13,71,22212,630,42,48,3776,96.3,7571.7
10,2020-03-01T00:00:00.000,2020-03-07T00:00:00.000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90517,60639-2020-10,"{'type': 'Point', 'coordinates': [-87.75531, 41.920609]}",2,19,22615,306,44,0,0,0.0,0.0
12,2020-03-15T00:00:00.000,2020-03-21T00:00:00.000,29,34.0,100.7,118.0,0.0,0.0,0.0,0.0,0.0,0.0,28804,60655-2020-12,"{'type': 'Point', 'coordinates': [-87.701434, 41.696456]}",33,73,4447,369,42,0,0,0.0,0.0
23,2020-05-31T00:00:00.000,2020-06-06T00:00:00.000,268,2700.0,957.6,9647.3,0.034,0.149,3.0,38.0,10.7,135.8,27987,60646-2020-23,"{'type': 'Point', 'coordinates': [-87.761826, 41.993931]}",18,12,22532,782,38,6,374,21.4,1336.3
7,2021-02-14T00:00:00.000,2021-02-20T00:00:00.000,1526,63469.0,3060.0,127268.9,0.022,0.066,4.0,124.0,8.0,248.6,49870,60643-2021-7,"{'type': 'Point', 'coordinates': [-87.662381, 41.700445]}",13,71,22212,630,42,21,3797,42.1,7613.8
8,2021-02-21T00:00:00.000,2021-02-27T00:00:00.000,1763,65232.0,3535.2,130804.1,0.019,0.065,0.0,124.0,0.0,248.6,49870,60643-2021-8,"{'type': 'Point', 'coordinates': [-87.662381, 41.700445]}",13,71,22212,630,42,30,3827,60.2,7674.0
9,2021-02-28T00:00:00.000,2021-03-06T00:00:00.000,1565,66797.0,3138.2,133942.2,0.017,0.064,0.0,124.0,0.0,248.6,49870,60643-2021-9,"{'type': 'Point', 'coordinates': [-87.662381, 41.700445]}",13,71,22212,630,42,24,3851,48.1,7722.1
12,2020-03-15T00:00:00.000,2020-03-21T00:00:00.000,78,93.0,163.5,194.9,0.167,0.172,0.0,0.0,0.0,0.0,47712,60644-2020-12,"{'type': 'Point', 'coordinates': [-87.756863, 41.881113]}",32,26,22216,674,23,18,23,37.7,48.2
13,2020-03-22T00:00:00.000,2020-03-28T00:00:00.000,141,234.0,295.5,490.4,0.461,0.346,0.0,0.0,0.0,0.0,47712,60644-2020-13,"{'type': 'Point', 'coordinates': [-87.756863, 41.881113]}",32,26,22216,674,23,68,91,142.5,190.7
14,2020-03-29T00:00:00.000,2020-04-04T00:00:00.000,172,406.0,360.5,850.9,0.471,0.399,7.0,7.0,14.7,14.7,47712,60644-2020-14,"{'type': 'Point', 'coordinates': [-87.756863, 41.881113]}",32,26,22216,674,23,89,180,186.5,377.3
15,2020-04-05T00:00:00.000,2020-04-11T00:00:00.000,252,658.0,528.2,1379.1,0.381,0.392,3.0,10.0,6.3,21.0,47712,60644-2020-15,"{'type': 'Point', 'coordinates': [-87.756863, 41.881113]}",32,26,22216,674,23,120,300,251.5,628.8
11,2020-03-08T00:00:00.000,2020-03-14T00:00:00.000,4,4.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,49730,60626-2020-11,"{'type': 'Point', 'coordinates': [-87.669834, 42.009469]}",9,10,21853,358,5,0,0,0.0,0.0
16,2020-04-12T00:00:00.000,2020-04-18T00:00:00.000,305,963.0,639.3,2018.4,0.236,0.343,6.0,16.0,12.6,33.5,47712,60644-2020-16,"{'type': 'Point', 'coordinates': [-87.756863, 41.881113]}",32,26,22216,674,23,81,381,169.8,798.5
17,2020-04-19T00:00:00.000,2020-04-25T00:00:00.000,554,1517.0,1161.1,3179.5,0.341,0.342,13.0,29.0,27.2,60.8,47712,60644-2020-17,"{'type': 'Point', 'coordinates': [-87.756863, 41.881113]}",32,26,22216,674,23,218,599,456.9,1255.4
11,2020-03-08T00:00:00.000,2020-03-14T00:00:00.000,7,9.0,10.5,13.5,0.0,0.0,0.0,0.0,0.0,0.0,66724,60628-2020-11,"{'type': 'Point', 'coordinates': [-87.621537, 41.694192]}",19,45,21861,237,43,0,0,0.0,0.0
35,2020-08-23T00:00:00.000,2020-08-29T00:00:00.000,1220,18588.0,1983.9,30226.8,0.074,0.136,0.0,79.0,0.0,128.5,61495,60609-2020-35,"{'type': 'Point', 'coordinates': [-87.653382, 41.812017]}",37,59,14924,123,48,66,2358,107.3,3834.5
13,2020-03-22T00:00:00.000,2020-03-28T00:00:00.000,15,28.0,116.5,217.5,0.0,0.0,0.0,0.0,0.0,0.0,12871,60633-2020-13,"{'type': 'Point', 'coordinates': [-87.556037, 41.653147]}",26,52,22250,586,47,0,0,0.0,0.0
14,2020-03-29T00:00:00.000,2020-04-04T00:00:00.000,14,34.0,49.0,119.0,0.214,0.324,1.0,1.0,3.5,3.5,28577,60827-2020-14,"{'type': 'Point', 'coordinates': [-87.633087, 41.650765]}",0,0,4460,0,0,4,15,14.0,52.5
40,2020-09-27T00:00:00.000,2020-10-03T00:00:00.000,1582,20656.0,3156.9,41218.8,0.03,0.041,0.0,31.0,0.0,61.9,50113,60613-2020-40,"{'type': 'Point', 'coordinates': [-87.661343, 41.953742]}",53,57,21186,725,25,56,872,111.7,1740.1
26,2020-06-21T00:00:00.000,2020-06-27T00:00:00.000,120,1058.0,932.3,8220.0,0.117,0.14,0.0,4.0,0.0,31.1,12871,60633-2020-26,"{'type': 'Point', 'coordinates': [-87.556037, 41.653147]}",26,52,22250,586,47,13,144,101.0,1118.8
16,2020-04-12T00:00:00.000,2020-04-18T00:00:00.000,300,1044.0,601.6,2093.4,0.207,0.305,10.0,20.0,20.1,40.1,49870,60643-2020-16,"{'type': 'Point', 'coordinates': [-87.662381, 41.700445]}",13,71,22212,630,42,60,344,120.3,689.8
23,2020-05-31T00:00:00.000,2020-06-06T00:00:00.000,28,369.0,98.0,1291.2,0.071,0.165,0.0,7.0,0.0,24.5,28577,60827-2020-23,"{'type': 'Point', 'coordinates': [-87.633087, 41.650765]}",0,0,4460,0,0,2,79,7.0,276.4
18,2020-04-26T00:00:00.000,2020-05-02T00:00:00.000,744,2261.0,1559.4,4738.8,0.198,0.295,16.0,45.0,33.5,94.3,47712,60644-2020-18,"{'type': 'Point', 'coordinates': [-87.756863, 41.881113]}",32,26,22216,674,23,150,749,314.4,1569.8
19,2020-05-03T00:00:00.000,2020-05-09T00:00:00.000,756,3017.0,1584.5,6323.4,0.149,0.258,5.0,50.0,10.5,104.8,47712,60644-2020-19,"{'type': 'Point', 'coordinates': [-87.756863, 41.881113]}",32,26,22216,674,23,116,865,243.1,1813.0
20,2020-05-10T00:00:00.000,2020-05-16T00:00:00.000,575,3592.0,1205.1,7528.5,0.184,0.246,7.0,57.0,14.7,119.5,47712,60644-2020-20,"{'type': 'Point', 'coordinates': [-87.756863, 41.881113]}",32,26,22216,674,23,109,974,228.5,2041.4
21,2020-05-17T00:00:00.000,2020-05-23T00:00:00.000,770,4362.0,1613.8,9142.4,0.161,0.231,12.0,69.0,25.2,144.6,47712,60644-2020-21,"{'type': 'Point', 'coordinates': [-87.756863, 41.881113]}",32,26,22216,674,23,119,1093,249.4,2290.8
22,2020-05-24T00:00:00.000,2020-05-30T00:00:00.000,827,5189.0,1733.3,10875.7,0.155,0.219,5.0,74.0,10.5,155.1,47712,60644-2020-22,"{'type': 'Point', 'coordinates': [-87.756863, 41.881113]}",32,26,22216,674,23,128,1221,268.3,2559.1
23,2020-05-31T00:00:00.000,2020-06-06T00:00:00.000,542,5731.0,1136.0,12011.7,0.09,0.207,6.0,80.0,12.6,167.7,47712,60644-2020-23,"{'type': 'Point', 'coordinates': [-87.756863, 41.881113]}",32,26,22216,674,23,43,1264,90.1,2649.2
24,2020-06-07T00:00:00.000,2020-06-13T00:00:00.000,615,6346.0,1289.0,13300.6,0.033,0.19,7.0,87.0,14.7,182.3,47712,60644-2020-24,"{'type': 'Point', 'coordinates': [-87.756863, 41.881113]}",32,26,22216,674,23,11,1275,23.1,2672.3
25,2020-06-14T00:00:00.000,2020-06-20T00:00:00.000,781,7127.0,1636.9,14937.5,0.037,0.173,2.0,89.0,4.2,186.5,47712,60644-2020-25,"{'type': 'Point', 'coordinates': [-87.756863, 41.881113]}",32,26,22216,674,23,22,1297,46.1,2718.4
26,2020-06-21T00:00:00.000,2020-06-27T00:00:00.000,680,7807.0,1425.2,16362.8,0.041,0.162,3.0,92.0,6.3,192.8,47712,60644-2020-26,"{'type': 'Point', 'coordinates': [-87.756863, 41.881113]}",32,26,22216,674,23,16,1313,33.5,2751.9
29,2020-07-12T00:00:00.000,2020-07-18T00:00:00.000,54,651.0,189.0,2278.1,0.093,0.108,0.0,7.0,0.0,24.5,28577,60827-2020-29,"{'type': 'Point', 'coordinates': [-87.633087, 41.650765]}",0,0,4460,0,0,6,93,21.0,325.4
15,2020-04-05T00:00:00.000,2020-04-11T00:00:00.000,155,494.0,377.4,1202.9,0.335,0.296,4.0,8.0,9.7,19.5,41068,60659-2020-15,"{'type': 'Point', 'coordinates': [-87.703266, 41.990803]}",50,20,4450,30,27,60,186,146.1,452.9
13,2020-03-22T00:00:00.000,2020-03-28T00:00:00.000,130,215.0,406.6,672.5,0.3,0.251,0.0,0.0,0.0,0.0,31972,60653-2020-13,"{'type': 'Point', 'coordinates': [-87.611244, 41.819261]}",36,4,4301,583,10,45,66,140.7,206.4
27,2020-06-28T00:00:00.000,2020-07-04T00:00:00.000,940,8747.0,1970.2,18332.9,0.03,0.148,0.0,92.0,0.0,192.8,47712,60644-2020-27,"{'type': 'Point', 'coordinates': [-87.756863, 41.881113]}",32,26,22216,674,23,24,1337,50.3,2802.2
22,2020-05-24T00:00:00.000,2020-05-30T00:00:00.000,188,1183.0,930.6,5856.1,0.064,0.125,2.0,9.0,9.9,44.6,20201,60642-2020-22,"{'type': 'Point', 'coordinates': [-87.657821, 41.899935]}",49,25,22620,109,46,9,147,44.6,727.7
28,2020-07-05T00:00:00.000,2020-07-11T00:00:00.000,686,9433.0,1437.8,19770.7,0.051,0.141,0.0,92.0,0.0,192.8,47712,60644-2020-28,"{'type': 'Point', 'coordinates': [-87.756863, 41.881113]}",32,26,22216,674,23,25,1362,52.4,2854.6
